Date,UPRO
2018-08-31,238303.22
2018-09-04,237251.2
2018-09-05,235315.49
2018-09-06,233043.13
2018-09-07,231528.22
2018-09-10,232832.72
2018-09-11,235273.41
2018-09-12,235315.49
2018-09-13,239186.91
2018-09-14,239439.4
2018-09-17,235441.73
2018-09-18,239228.99
2018-09-19,240028.53
2018-09-20,245625.27
2018-09-21,244951.97
2018-09-24,242679.61
2018-09-25,241711.76
2018-09-26,239472.5
2018-09-27,241409.51
2018-09-28,241156.85
2018-10-01,243893.92
2018-10-02,243641.27
2018-10-03,243978.14
2018-10-04,238125.02
2018-10-05,234335.23
2018-10-08,233956.26
2018-10-09,233029.86
2018-10-10,210585.9
2018-10-11,196942.66
2018-10-12,204901.21
2018-10-15,201448.3
2018-10-16,214080.92
2018-10-17,214544.12
2018-10-18,205322.3
2018-10-19,204732.78
2018-10-22,202164.14
2018-10-23,198711.23
2018-10-24,180520.24
2018-10-25,190542.13
2018-10-26,180183.37
2018-10-29,177067.32
2018-10-30,185278.53
2018-10-31,191047.43
2018-11-01,197026.88
2018-11-02,193152.87
2018-11-05,196690.01
2018-11-06,200227.14
2018-11-07,212943.99
2018-11-08,211680.72
2018-11-09,205827.61
2018-11-12,193868.72
2018-11-13,192900.22
2018-11-14,188689.34
2018-11-15,194710.89
2018-11-16,196100.48
2018-11-19,186499.69
2018-11-20,175888.28
2018-11-21,177572.63
2018-11-23,173993.39
2018-11-26,182204.59
2018-11-27,183973.16
2018-11-28,196563.68
2018-11-29,195300.42
2018-11-30,199216.53
2018-12-03,206627.67
2018-12-04,187004.99
2018-12-06,185825.95
2018-12-07,172814.34
2018-12-10,173614.41
2018-12-11,173572.3
2018-12-12,176309.37
2018-12-13,176098.82
2018-12-14,166245.37
2018-12-17,156181.38
2018-12-18,155886.62
2018-12-19,148728.13
2018-12-20,141443.32
2018-12-21,132558.37
2018-12-24,122115.4
2018-12-26,140028.04
2018-12-27,143745.22
2018-12-28,143069.37
2018-12-31,146913.28
2019-01-02,147208.96
2019-01-03,136226.37
2019-01-04,150081.33
2019-01-07,153502.83
2019-01-08,157769.15
2019-01-09,159965.66
2019-01-10,161908.74
2019-01-11,161782.01
2019-01-14,159036.37
2019-01-15,164400.94
2019-01-16,165372.48
2019-01-17,169174.14
2019-01-18,175805.94
2019-01-22,168793.98
2019-01-23,169596.55
2019-01-24,170061.2
2019-01-25,174200.79
2019-01-28,170356.88
2019-01-29,169596.55
2019-01-30,177580.05
2019-01-31,182015.33
2019-02-01,182268.77
2019-02-04,186154.92
2019-02-05,188562.64
2019-02-06,187633.34
2019-02-07,182226.53
2019-02-08,182902.38
2019-02-11,183198.07
2019-02-12,190210.03
2019-02-13,191899.66
2019-02-14,190590.2
2019-02-15,196715.1
2019-02-19,197686.64
2019-02-20,198869.38
2019-02-21,196672.86
2019-02-22,200390.05
2019-02-25,201234.86
2019-02-26,200601.25
2019-02-27,200263.32
2019-02-28,198911.62
2019-03-01,202882.25
2019-03-04,200474.53
2019-03-05,199629.71
2019-03-06,195954.77
2019-03-07,191054.84
2019-03-08,189872.1
2019-03-11,198151.29
2019-03-12,200178.84
2019-03-13,204149.47
2019-03-14,203727.06
2019-03-15,206683.92
2019-03-18,209007.16
2019-03-19,209133.88
2019-03-20,206954.12
2019-03-21,213767.95
2019-03-22,201579.24
2019-03-25,201071.38
2019-03-26,205303.57
2019-03-27,202425.68
2019-03-28,204584.09
2019-03-29,208562.35
2019-04-01,215841.72
2019-04-02,215799.4
2019-04-03,217069.06
2019-04-04,218465.68
2019-04-05,221301.25
2019-04-08,222147.69
2019-04-09,218592.65
2019-04-10,220835.71
2019-04-11,220581.78
2019-04-12,225025.58
2019-04-15,224433.07
2019-04-16,225067.9
2019-04-17,223121.09
2019-04-18,224306.1
2019-04-22,225025.58
2019-04-23,230781.35
2019-04-24,229427.05
2019-04-25,228707.58
2019-04-26,232008.69
2019-04-29,232812.81
2019-04-30,233193.7
2019-05-01,227945.79
2019-05-02,226549.16
2019-05-03,232939.77
2019-05-06,230188.85
2019-05-07,218677.29
2019-05-08,217661.56
2019-05-09,215460.82
2019-05-10,218508
2019-05-13,202341.03
2019-05-14,207419.66
2019-05-15,211017.02
2019-05-16,216730.48
2019-05-17,212667.58
2019-05-20,208562.35
2019-05-21,213937.24
2019-05-22,212117.39
2019-05-23,204499.45
2019-05-24,205303.57
2019-05-28,199801.72
2019-05-29,195823.46
2019-05-30,197220.08
2019-05-31,189136.6
2019-06-03,187613.01
2019-06-04,199801.72
2019-06-05,204838.03
2019-06-06,208731.64
2019-06-07,215037.61
2019-06-10,218000.14
2019-06-11,217830.85
2019-06-12,216645.84
2019-06-13,219481.41
2019-06-14,218381.04
2019-06-17,218761.93
2019-06-18,225237.19
2019-06-19,227099.35
2019-06-20,233405.31
2019-06-21,232516.55
2019-06-24,231585.47
2019-06-25,224853.17
2019-06-26,223878.13
2019-06-27,226379.32
2019-06-28,229558.81
2019-07-01,235536.24
2019-07-02,237783.07
2019-07-03,243039.82
2019-07-05,241979.99
2019-07-08,238376.58
2019-07-09,239182.05
2019-07-10,242573.5
2019-07-11,244057.26
2019-07-12,247491.1
2019-07-15,247533.49
2019-07-16,245074.69
2019-07-17,240199.48
2019-07-18,242658.28
2019-07-19,238503.76
2019-07-22,240241.88
2019-07-23,245159.48
2019-07-24,248550.93
2019-07-25,244862.73
2019-07-26,249865.12
2019-07-29,248593.32
2019-07-30,246812.81
2019-07-31,238291.79
2019-08-01,232271.97
2019-08-02,227227.18
2019-08-05,207005.66
2019-08-06,214933.18
2019-08-07,215399.5
2019-08-08,227778.29
2019-08-09,223115.05
2019-08-12,214890.78
2019-08-13,224810.78
2019-08-14,205097.97
2019-08-15,206624.12
2019-08-16,215653.86
2019-08-19,223411.8
2019-08-20,218197.45
2019-08-21,223496.59
2019-08-22,223199.84
2019-08-23,205861.05
2019-08-26,212601.55
2019-08-27,210269.93
2019-08-28,214636.42
2019-08-29,222733.51
2019-08-30,222521.55
2019-09-03,218578.99
2019-09-04,225743.42
2019-09-05,234518.8
2019-09-06,235112.31
2019-09-09,235281.88
2019-09-10,235281.88
2019-09-11,240284.27
2019-09-12,242319.14
2019-09-13,241768.03
2019-09-16,239690.76
2019-09-17,241556.06
2019-09-18,241937.6
2019-09-19,241556.06
2019-09-20,237952.65
2019-09-23,238164.61
2019-09-24,232314.36
2019-09-25,236384.1
2019-09-26,234942.73
2019-09-27,230957.78
2019-09-30,234306.84
2019-10-01,225913
2019-10-02,213873.35
2019-10-03,218960.52
2019-10-04,227735.9
2019-10-07,224853.17
2019-10-08,214382.07
2019-10-09,220189.92
2019-10-10,224641.2
2019-10-11,231424.1
2019-10-14,230915.39
2019-10-15,237825.47
2019-10-16,236638.46
2019-10-17,238503.76
2019-10-18,235281.88
2019-10-21,240326.66
2019-10-22,237740.68
2019-10-23,239775.55
2019-10-24,240792.99
2019-10-25,243930.08
2019-10-28,247999.82
2019-10-29,247533.49
2019-10-30,249949.9
2019-10-31,247660.67
2019-11-01,254528.36
2019-11-04,257580.67
2019-11-05,256648.02
2019-11-06,256944.77
2019-11-07,259573.14
2019-11-08,261184.08
2019-11-11,259954.68
2019-11-12,261226.48
2019-11-13,261565.62
2019-11-14,262625.45
2019-11-15,268348.52
2019-11-18,268814.85
2019-11-19,268433.31
2019-11-20,265550.57
2019-11-21,264236.39
2019-11-22,265762.54
2019-11-25,271867.15
2019-11-26,273562.88
2019-11-27,277123.9
2019-11-29,274241.17
2019-12-02,267203.91
2019-12-03,261735.19
2019-12-04,266398.44
2019-12-05,267966.98
2019-12-06,275046.64
2019-12-09,272587.83
2019-12-10,271528.01
2019-12-11,273817.24
2019-12-12,280854.5
2019-12-13,281320.82
2019-12-16,287213.47
2019-12-17,287255.86
2019-12-18,287213.47
2019-12-19,290647.31
2019-12-20,295056.19
2019-12-23,295904.06
2019-12-24,295823.56
2019-12-26,300153.92
2019-12-27,300026.56
2019-12-30,295059.37
2019-12-31,297224.56
2020-01-02,305248.47
2020-01-03,298625.56
2020-01-06,301724.74
2020-01-07,299092.56
2020-01-08,303720.11
2020-01-09,309918.48
2020-01-10,307286.3
2020-01-13,313484.66
2020-01-14,311998.75
2020-01-15,314163.94
2020-01-16,321805.76
2020-01-17,324820.04
2020-01-21,322994.49
2020-01-22,323164.31
2020-01-23,323843.58
2020-01-24,315140.39
2020-01-27,300069.02
2020-01-28,309366.57
2020-01-29,308559.93
2020-01-30,311234.57
2020-01-31,294507.46
2020-02-03,300960.56
2020-02-04,314673.39
2020-02-05,325329.49
2020-02-06,328683.41
2020-02-07,323631.31
2020-02-10,330721.23
2020-02-11,332419.41
2020-02-12,338660.23
2020-02-13,337386.6
2020-02-14,339042.33
2020-02-18,336367.69
2020-02-19,341165.05
2020-02-20,336707.32
2020-02-21,326348.4
2020-02-24,293700.83
2020-02-25,267081.8
2020-02-26,264152.44
2020-02-27,228193.4
2020-02-28,226665.04
2020-03-02,254133.15
2020-03-03,232523.77
2020-03-04,261774.98
2020-03-05,235495.59
2020-03-06,223735.67
2020-03-09,171474.07
2020-03-10,198560.1
2020-03-11,169308.89
2020-03-12,120188.93
2020-03-13,153558.24
2020-03-16,99895.64
2020-03-17,118533.2
2020-03-18,100362.64
2020-03-19,99725.82
2020-03-20,86182.81
2020-03-23,79092.89
2020-03-24,101211.73
2020-03-25,105145.54
2020-03-26,123485.37
2020-03-27,112336.79
2020-03-30,123315.16
2020-03-31,117570.67
2020-04-01,101869.05
2020-04-02,108847.55
2020-04-03,104166.85
2020-04-06,125229.99
2020-04-07,125229.99
2020-04-08,137952.99
2020-04-09,144208.1
2020-04-13,139995.47
2020-04-14,152718.47
2020-04-15,142889
2020-04-16,144974.04
2020-04-17,156803.44
2020-04-20,148378.18
2020-04-21,134676.5
2020-04-22,143782.59
2020-04-23,143612.38
2020-04-24,149697.29
2020-04-27,156292.82
2020-04-28,153995.02
2020-04-29,165909.53
2020-04-30,161271.38
2020-05-01,148335.63
2020-05-04,149910.05
2020-05-05,153909.92
2020-05-06,150846.19
2020-05-07,156207.72
2020-05-08,163867.04
2020-05-11,164122.35
2020-05-12,154037.57
2020-05-13,146080.38
2020-05-14,151399.36
2020-05-15,153186.54
2020-05-18,167356.29
2020-05-19,162207.52
2020-05-20,170377.47
2020-05-21,166675.46
2020-05-22,167569.05
2020-05-26,173994.38
2020-05-27,181611.15
2020-05-28,180717.56
2020-05-29,182845.15
2020-06-01,185270.61
2020-06-02,189951.31
2020-06-03,197610.63
2020-06-04,195695.8
2020-06-05,210759.14
2020-06-08,218673.78
2020-06-09,213907.98
2020-06-10,210205.97
2020-06-11,173483.75
2020-06-12,179823.97
2020-06-15,184887.64
2020-06-16,195483.04
2020-06-17,192929.93
2020-06-18,193185.24
2020-06-19,189781.1
2020-06-22,193823.52
2020-06-23,196291.53
2020-06-24,181440.94
2020-06-25,186972.68
2020-06-26,173611.41
2020-06-29,181355.84
2020-06-30,188759.86
2020-07-01,192249.1
2020-07-02,195312.84
2020-07-06,204418.92
2020-07-07,197951.05
2020-07-08,202546.64
2020-07-09,199099.95
2020-07-10,205227.41
2020-07-13,199865.88
2020-07-14,207525.21
2020-07-15,213312.25
2020-07-16,211184.66
2020-07-17,213014.39
2020-07-20,218120.61
2020-07-21,219439.71
2020-07-22,223311.93
2020-07-23,215227.09
2020-07-24,211227.21
2020-07-27,215610.05
2020-07-28,211652.73
2020-07-29,219354.61
2020-07-30,217014.26
2020-07-31,222163.03
2020-08-03,226673.52
2020-08-04,229226.63
2020-08-05,233566.92
2020-08-06,238332.72
2020-08-07,238800.79
2020-08-10,240928.38
2020-08-11,235183.89
2020-08-12,244715.49
2020-08-13,243651.7
2020-08-14,243481.49
2020-08-17,245864.39
2020-08-18,247268.6
2020-08-19,244417.63
2020-08-20,246630.33
2020-08-21,249183.43
2020-08-24,256800.21
2020-08-25,259395.87
2020-08-26,267310.51
2020-08-27,268970.03
2020-08-28,274246.45
2020-08-31,271140.17
2020-09-01,278884.6
2020-09-02,290926.77
2020-09-03,260757.53
2020-09-04,254630.07
2020-09-08,233694.57
2020-09-09,247183.5
2020-09-10,234375.4
2020-09-11,234673.27
2020-09-14,244034.66
2020-09-15,247694.12
2020-09-16,244843.15
2020-09-17,238460.38
2020-09-18,230120.22
2020-09-21,222503.45
2020-09-22,229098.98
2020-09-23,213184.6
2020-09-24,214929.22
2020-09-25,225141.66
2020-09-28,236588.1
2020-09-29,232715.88
2020-09-30,237907.2
2020-10-01,242332.59
2020-10-02,235651.96
2020-10-05,247906.88
2020-10-06,237524.24
2020-10-07,249864.26
2020-10-08,256289.59
2020-10-09,263268.09
2020-10-12,275948.53
2020-10-13,270672.1
2020-10-14,265778.64
2020-10-15,264502.09
2020-10-16,263948.91
2020-10-19,251991.85
2020-10-20,254800.27
2020-10-21,253438.62
2020-10-22,257864
2020-10-23,260161.8
2020-10-26,245906.94
2020-10-27,243353.84
2020-10-28,218375.92
2020-10-29,224886.35
2020-10-30,217737.64
2020-11-02,225226.76
2020-11-03,237013.61
2020-11-04,252800.34
2020-11-05,267608.37
2020-11-06,267693.47
2020-11-09,277778.25
2020-11-10,276544.25
2020-11-11,282458.95
2020-11-12,274289.01
2020-11-13,285650.34
2020-11-16,296032.98
2020-11-17,291692.7
2020-11-18,280927.09
2020-11-19,284543.99
2020-11-20,278714.39
2020-11-23,283778.06
2020-11-24,297352.09
2020-11-25,295947.88
2020-11-27,298245.68
2020-11-30,294373.46
2020-12-01,304032.73
2020-12-02,305777.35
2020-12-03,305607.14
2020-12-04,313394.12
2020-12-07,311819.71
2020-12-08,314372.82
2020-12-09,305990.11
2020-12-10,305394.38
2020-12-11,304245.48
2020-12-14,300288.17
2020-12-15,312372.88
2020-12-16,313904.75
2020-12-17,319181.17
2020-12-18,315479.16
2020-12-21,312330.33
2020-12-22,310245.29
2020-12-23,311166.67
2020-12-24,314784.89
2020-12-28,322787.53
2020-12-29,320872
2020-12-30,322149.02
2020-12-31,327171.96
2021-01-04,313763.27
2021-01-05,319978.09
2021-01-06,325980.08
2021-01-07,340325.24
2021-01-08,346156.96
2021-01-11,339261.06
2021-01-12,339516.46
2021-01-13,341985.37
2021-01-14,338452.28
2021-01-15,330960.44
2021-01-19,338792.82
2021-01-20,352712.31
2021-01-21,353521.09
2021-01-22,349945.44
2021-01-25,354159.6
2021-01-26,352499.48
2021-01-27,326533.45
2021-01-28,334748.93
2021-01-29,315040.29
2021-02-01,330066.53
2021-02-02,344198.86
2021-02-03,345263.04
2021-02-04,356841.34
2021-02-05,360970.36
2021-02-08,369143.28
2021-02-09,368121.66
2021-02-10,367866.26
2021-02-11,369398.68
2021-02-12,374974.99
2021-02-16,373868.24
2021-02-17,374208.78
2021-02-18,369483.81
2021-02-19,367440.59
2021-02-22,359097.4
2021-02-23,360204.15
2021-02-24,372080.42
2021-02-25,345390.75
2021-02-26,339431.33
2021-03-01,364035.21
2021-03-02,355734.59
2021-03-03,341729.96
2021-03-04,328789.51
2021-03-05,347008.3
2021-03-08,341900.23
2021-03-09,356373.1
2021-03-10,362885.89
2021-03-11,374081.08
2021-03-12,375613.5
2021-03-15,382381.69
2021-03-16,381019.54
2021-03-17,384510.06
2021-03-18,367781.12
2021-03-19,365823.03
2021-03-22,374208.78
2021-03-23,365775.86
2021-03-24,360027.34
2021-03-25,365946.18
2021-03-26,383873.03
2021-03-29,383149.15
2021-03-30,379955.53
2021-03-31,384682.08
2021-04-01,396647.51
2021-04-05,413850.47
2021-04-06,413211.75
2021-04-07,414872.43
2021-04-08,420535.78
2021-04-09,429690.82
2021-04-12,430074.06
2021-04-13,433693.49
2021-04-14,429520.5
2021-04-15,443274.35
2021-04-16,448043.49
2021-04-19,441315.6
2021-04-20,431692.16
2021-04-21,443615
2021-04-22,431607
2021-04-23,445403.43
2021-04-26,448256.4
2021-04-27,447788
2021-04-28,447149.28
2021-04-29,455495.27
2021-04-30,446893.79
2021-05-03,449789.33
2021-05-04,441485.92
2021-05-05,441443.34
2021-05-06,452088.74
2021-05-07,462095.41
2021-05-10,448384.14
2021-05-11,436631.62
2021-05-12,408825.84
2021-05-13,423005.51
2021-05-14,442550.46
2021-05-17,439229.1
2021-05-18,428200.47
2021-05-19,424495.87
2021-05-20,438079.4
2021-05-21,437014.86
2021-05-24,450385.48
2021-05-25,447447.35
2021-05-26,450087.41
2021-05-27,450342.9
2021-05-28,452982.95
2021-06-01,451662.92
2021-06-02,454004.91
2021-06-03,448937.7
2021-06-04,460775.38
2021-06-07,460051.5
2021-06-08,460179.24
2021-06-09,458007.58
2021-06-10,464352.24
2021-06-11,466651.64
2021-06-14,469930.43
2021-06-15,467077.46
2021-06-16,459412.77
2021-06-17,459072.12
2021-06-18,440591.71
2021-06-21,459242.45
2021-06-22,466098.08
2021-06-23,464820.64
2021-06-24,472953.72
2021-06-25,477850.6
2021-06-28,480959.06
2021-06-29,481512.62
2021-06-30,482832.65
2021-07-01,490923.15
2021-07-02,502122.11
2021-07-06,498843.33
2021-07-07,504421.51
2021-07-08,492370.92
2021-07-09,507742.88
2021-07-12,513448.81
2021-07-13,508211.28
2021-07-14,509957.12
2021-07-15,504804.75
2021-07-16,493137.39
2021-07-19,471463.36
2021-07-20,491604.46
2021-07-21,503271.81
2021-07-22,506550.59
2021-07-23,521837.38
2021-07-26,525754.89
2021-07-27,518686.35
2021-07-28,517834.72
2021-07-29,524264.54
2021-07-30,516301.78
2021-08-02,513108.16
2021-08-03,525669.73
2021-08-04,518175.37
2021-08-05,527671.06
2021-08-06,530651.77
2021-08-09,528991.09
2021-08-10,530609.19
2021-08-11,534484.12
2021-08-12,539210.67
2021-08-13,542191.38
2021-08-16,546236.64
2021-08-17,535676.4
2021-08-18,518090.2
2021-08-19,519921.21
2021-08-20,532908.6
2021-08-23,546534.71
2021-08-24,549259.93
2021-08-25,552453.55
2021-08-26,542957.85
2021-08-27,556924.61
2021-08-30,564333.81
2021-08-31,562630.55
2021-09-01,563567.34
2021-09-02,568251.32
2021-09-03,567570.01
2021-09-07,561736.33
2021-09-08,559692.42
2021-09-09,552112.9
2021-09-10,539295.84
2021-09-13,542957.85
2021-09-14,534526.7
2021-09-15,547939.9
2021-09-16,544874.02
2021-09-17,529374.33
2021-09-20,502973.74
2021-09-21,501525.97
2021-09-22,515705.64
2021-09-23,534484.12
2021-09-24,537166.76
2021-09-27,532567.95
2021-09-28,500418.84
2021-09-29,502420.18
2021-09-30,484195.26
2021-10-01,501440.8
2021-10-04,481853.27
2021-10-05,496501.34
2021-10-06,502973.74
2021-10-07,515748.22
2021-10-08,512767.51
2021-10-11,501866.62
2021-10-12,498374.93
2021-10-13,503314.39
2021-10-14,528693.02
2021-10-15,540871.36
2021-10-18,545938.56
2021-10-19,558372.39
2021-10-20,564631.88
2021-10-21,569188.11
2021-10-22,567271.94
2021-10-25,575873.42
2021-10-26,578087.66
2021-10-27,570210.07
2021-10-28,586476.24
2021-10-29,590223.42
2021-11-01,593417.04
2021-11-02,600400.42
2021-11-03,611599.38
2021-11-04,619817.62
2021-11-05,626545.51
2021-11-08,628291.36
2021-11-09,621818.96
2021-11-10,606957.98
2021-11-11,607639.29
2021-11-12,621137.65
2021-11-15,621393.14
2021-11-16,628844.92
2021-11-17,624075.78
2021-11-18,630335.28
2021-11-19,627311.98
2021-11-22,621733.79
2021-11-23,624671.92
2021-11-24,628887.5
2021-11-26,587924.01
2021-11-29,608746.41
2021-11-30,574212.74
2021-12-01,553901.32
2021-12-02,578896.72
2021-12-03,563652.51
2021-12-06,583793.6
2021-12-07,619945.37
2021-12-08,625395.81
2021-12-09,612493.59
2021-12-10,630164.95
2021-12-13,613345.22
2021-12-14,600485.58
2021-12-15,628248.78
2021-12-16,611429.05
2021-12-17,592224.75
2021-12-20,573233.36
2021-12-21,603594.04
2021-12-22,621606.05
2021-12-23,632977.58
2021-12-27,659644.52
2021-12-28,658451.75
2021-12-29,660837.29
2021-12-30,655171.63
2021-12-31,649889.36
2022-01-03,661263.28
2022-01-04,660709.49
2022-01-05,622327.85
2022-01-06,620623.89
2022-01-07,613595.07
2022-01-10,610826.14
2022-01-11,627610.12
2022-01-12,633147.98
2022-01-13,606353.25
2022-01-14,606864.44
2022-01-18,574744.84
2022-01-19,556938.48
2022-01-20,538365.35
2022-01-21,506671.74
2022-01-24,512976.38
2022-01-25,493892.06
2022-01-26,490739.74
2022-01-27,483157.13
2022-01-28,518769.84
2022-01-31,546629.54
2022-02-01,558642.44
2022-02-02,574063.25
2022-02-03,533679.46
2022-02-04,541091.68
2022-02-07,535553.82
2022-02-08,548418.7
2022-02-09,572529.69
2022-02-10,542199.25
2022-02-11,509909.26
2022-02-14,504882.58
2022-02-15,528823.19
2022-02-16,530867.93
2022-02-17,497214.78
2022-02-18,487246.62
2022-02-22,471740.61
2022-02-23,445499.67
2022-02-24,466202.75
2022-02-25,496618.39
2022-02-28,492784.49
2022-03-01,470973.83
2022-03-02,496533.19
2022-03-03,489291.37
2022-03-04,477448.87
2022-03-07,435020.33
2022-03-08,424711.39
2022-03-09,459216.52
2022-03-10,452656.29
2022-03-11,435701.91
2022-03-14,425989.36
2022-03-15,454104.65
2022-03-16,483753.51
2022-03-17,501900.66
2022-03-18,518429.05
2022-03-21,518429.05
2022-03-22,536150.2
2022-03-23,515748.81
2022-03-24,538595.2
2022-03-25,546693.73
2022-03-28,558287.43
2022-03-29,579428.86
2022-03-30,568772.9
2022-03-31,542431.35
2022-04-01,546267.49
2022-04-04,560674.36
2022-04-05,539873.91
2022-04-06,523421.1
2022-04-07,531093.4
2022-04-08,527342.5
2022-04-11,499807.48
2022-04-12,494010.63
2022-04-13,510889.68
2022-04-14,492135.18
2022-04-18,492305.68
2022-04-19,515919.3
2022-04-20,514725.83
2022-04-21,491794.19
2022-04-22,451727.76
2022-04-25,458973.81
2022-04-26,419333.62
2022-04-27,422402.53
2022-04-28,454370.44
2022-04-29,404585.76
2022-05-02,411661.32
2022-05-03,417202.42
2022-05-04,455052.42
2022-05-05,406972.69
2022-05-06,399556.14
2022-05-09,361194.66
2022-05-10,363155.36
2022-05-11,345935.31
2022-05-12,344741.85
2022-05-13,369378.44
2022-05-16,365116.06
2022-05-17,386939.48
2022-05-18,340820.45
2022-05-19,333830.14
2022-05-20,334426.87
2022-05-23,353351.87
2022-05-24,345253.33
2022-05-25,354545.34
2022-05-26,375345.78
2022-05-27,403051.3
2022-05-31,395975.74
2022-06-01,386598.48
2022-06-02,408166.16
2022-06-03,388303.44
2022-06-06,391457.61
2022-06-07,402710.31
2022-06-08,389837.9
2022-06-09,361791.39
2022-06-10,330164.48
2022-06-13,292399.74
2022-06-14,289501.31
2022-06-15,301691.74
2022-06-16,272792.76
2022-06-17,273389.49
2022-06-21,294104.69
2022-06-22,292314.49
2022-06-23,300839.26
2022-06-24,329397.25
2022-06-27,326157.84
2022-06-28,306124.62
2022-06-29,305016.4
2022-06-30,297258.86
2022-07-01,306465.61
2022-07-05,308255.81
2022-07-06,311495.23
2022-07-07,325220.11
2022-07-08,324623.38
2022-07-11,313370.68
2022-07-12,305016.4
2022-07-13,300157.28
2022-07-14,297770.34
2022-07-15,314905.14
2022-07-18,306977.1
2022-07-19,331528.45
2022-07-20,337751.53
2022-07-21,348066.51
2022-07-22,338774.5
2022-07-25,339626.98
2022-07-26,327351.31
2022-07-27,352840.38
2022-07-28,366053.78
2022-07-29,382336.1
2022-08-01,378499.95
2022-08-02,371168.64
2022-08-03,388047.7
2022-08-04,387365.71
2022-08-05,385149.27
2022-08-08,384041.05
2022-08-09,379096.68
2022-08-10,402795.55
2022-08-11,402880.8
2022-08-12,423084.52
2022-08-15,428284.63
2022-08-16,430756.81
2022-08-17,421464.81
2022-08-18,424874.72
2022-08-19,407910.42
2022-08-22,382165.6
2022-08-23,379267.18
2022-08-24,382506.59
2022-08-25,398788.91
2022-08-26,358040.49
2022-08-29,351050.18
2022-08-30,339285.99
2022-08-31,331357.95
2022-09-01,334256.37
2022-09-02,323770.9
2022-09-06,319934.75
2022-09-07,337069.55
2022-09-08,343463.13
2022-09-09,359404.46
2022-09-12,370912.9
2022-09-13,322747.93
2022-09-14,325987.34
2022-09-15,314990.39
2022-09-16,307744.33
2022-09-19,314478.9
2022-09-20,303993.43
2022-09-21,287796.36
2022-09-22,280379.81
2022-09-23,265972.94
2022-09-26,258130.15
2022-09-27,256254.7
2022-09-28,270917.31
2022-09-29,253867.76
2022-09-30,242188.82
2022-10-03,261284.31
2022-10-04,285324.17
2022-10-05,283107.73
2022-10-06,274327.22
2022-10-07,251395.57
2022-10-10,245854.47
2022-10-11,240654.36
2022-10-12,238437.92
2022-10-13,256936.68
2022-10-14,239375.64
2022-10-17,257533.41
2022-10-18,265205.71
2022-10-19,261113.82
2022-10-20,254208.75
2022-10-21,272537.01
2022-10-24,282425.75
2022-10-25,296065.39
2022-10-26,289501.31
2022-10-27,284471.7
2022-10-28,304419.67
2022-10-31,298026.09
2022-11-01,294104.69
2022-11-02,271769.78
2022-11-03,262904.02
2022-11-04,274327.22
2022-11-07,282255.26
2022-11-08,286517.64
2022-11-09,268615.62
2022-11-10,312773.94
2022-11-11,322065.95
2022-11-14,313882.17
2022-11-15,321810.2
2022-11-16,314308.4
2022-11-17,310898.49
2022-11-18,315075.63
2022-11-21,311495.23
2022-11-22,324026.65
2022-11-23,329738.24
2022-11-25,329397.25
2022-11-28,313882.17
2022-11-29,311836.22
2022-11-30,340905.7
2022-12-01,340394.21
2022-12-02,338945
2022-12-05,320446.24
2022-12-06,306721.36
2022-12-07,305016.4
2022-12-08,312006.72
2022-12-09,304845.91
2022-12-12,317974.06
2022-12-13,324879.12
2022-12-14,318911.78
2022-12-15,295212.91
2022-12-16,284471.7
2022-12-19,277225.64
2022-12-20,278078.12
2022-12-21,290609.53
2022-12-22,278129.78
2022-12-23,282324.41
2022-12-27,279157.03
2022-12-28,268713.26
2022-12-29,282410.01
2022-12-30,280526.71
2023-01-03,276845.71
2023-01-04,282923.64
2023-01-05,273164.7
2023-01-06,291655.32
2023-01-09,291312.91
2023-01-10,297219.63
2023-01-11,308262.64
2023-01-12,311430.02
2023-01-13,314939.81
2023-01-17,313227.72
2023-01-18,298418.1
2023-01-19,291484.11
2023-01-20,307320.99
2023-01-23,318535.21
2023-01-24,317422.35
2023-01-25,317764.77
2023-01-26,327609.31
2023-01-27,330006.24
2023-01-30,317679.16
2023-01-31,331375.92
2023-02-01,341648.49
2023-02-02,356372.5
2023-02-03,344987.07
2023-02-06,338909.14
2023-02-07,351835.45
2023-02-08,340278.81
2023-02-09,331119.11
2023-02-10,332916.81
2023-02-13,344559.05
2023-02-14,344045.42
2023-02-15,347212.8
2023-02-16,332659.99
2023-02-17,329920.64
2023-02-21,310145.95
2023-02-22,308776.27
2023-02-23,313056.51
2023-02-24,302955.15
2023-02-27,305865.71
2023-02-28,302441.52
2023-03-01,298931.73
2023-03-02,305437.69
2023-03-03,319904.89
2023-03-06,320846.54
2023-03-07,306036.92
2023-03-08,307406.59
2023-03-09,290114.44
2023-03-10,277530.54
2023-03-13,275647.24
2023-03-14,289686.42
2023-03-15,284207.71
2023-03-16,298674.91
2023-03-17,288573.55
2023-03-20,296449.19
2023-03-21,307834.62
2023-03-22,292447.69
2023-03-23,294335.56
2023-03-24,300084.97
2023-03-27,301543.77
2023-03-28,299570.1
2023-03-29,312356.1
2023-03-30,317676.45
2023-03-31,330977.33
2023-04-03,334409.81
2023-04-04,329003.65
2023-04-05,326000.23
2023-04-06,329604.34
2023-04-10,330548.27
2023-04-11,330548.27
2023-04-12,326772.54
2023-04-13,339043.67
2023-04-14,336726.74
2023-04-17,340073.41
2023-04-18,340759.91
2023-04-19,340416.66
2023-04-20,334409.81
2023-04-21,335182.12
